type,geometry.type,geometry.coordinates,properties.SUBTYPECD,properties.GRID_ADDRE,properties.WATTS,properties.FIXTURE_ST,properties.DECAL_COLO,properties.DECAL_NUMB,properties.LAMP_CD,properties.USE_CD,properties.MOUNT_HEIG,properties.OWNER,properties.BRACKET_CD,properties.BRACKET_LN,properties.INSTALL_DA,properties.RELATEDPOL,properties.FIRSTONPOL,properties.BRIDGE_IND,properties.MATERIAL_C,properties.STYLE,properties.WORK_EFFEC,properties.WORK_REQUE,properties.LUMENS,properties.CONTRACT_N,properties.NOM_VOLT,properties.SYMBOLROTA,properties.SUBMISSION,properties.WORKREQUES,properties.DESIGNID,properties.WORKLOCATI,properties.WORKFLOWST,properties.WORKFUNCTI,properties.ENABLED,properties.NONSTANDAR,properties.NONSTAND_1,properties.STREETLIGH,properties.PREMISE_ID,properties.ISWATCHLIG,properties.INSPECTION,properties.BASIC_PREM,properties.CUID,properties.PATTERN,properties.COLOR_TEMP,properties.BASE_COLOR,long,lat,copyright,date,pano_id,status,view_lat,view_long
Feature,Point,"[-78.485492, 38.026809]",4,G0025IE1200,175,ENCL,LTBL,17,MV,STL,0,,,,,880460,YES,NO,W,STD,,0,7000,374030,0,74.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48549200000002,38.026809,© Google,2019-07,AxAsNn-wofIhuHgG0JFGKw,OK,38.02678842408358,-78.48543063246143
Feature,Point,"[-78.493805, 38.026756]",4,G0025DE4200,175,ENCL,LTBL,17,MV,STL,0,,,,,494939,YES,NO,W,STD,,0,7000,374030,0,321.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49380500000002,38.026756,© Google,2019-07,kqFci-HOoG307h4R5L5vTg,OK,38.02673177129935,-78.49383757441858
Feature,Point,"[-78.475801, 38.034695]",4,G0025NJ1900,175,ENCL,LTBL,17,MV,STL,0,,,,,16116876,YES,NO,W,STD,,0,7000,374030,0,340.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.475801,38.034695,© Google,2019-07,1ds4oPgt0fk7WXLcG_VXtA,OK,38.03471879999999,-78.4757085
Feature,Point,"[-78.484903, 38.037393]",4,G0025IL5900,100,ENCL,LTBL,10,MV,STL,0,,,,,14164286,YES,NO,W,STD,,0,3300,374030,0,300.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.484903,38.037393,© Google,2018-06,HSk2IRanuFw9v40i2-nr2w,OK,38.037359373326616,-78.48484636674891
Feature,Point,"[-78.489285, 38.035198]",1,G0025FK9200,150,ENCL,YLO,15,HPS,STL,0,,,,,16115996,YES,NO,W,STD,,0,14000,374030,0,140.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.489285,38.035198,© Google,2019-07,KK80MYOKCoyBHTL4SjxPjw,OK,38.03523512049389,-78.48928718300314
Feature,Point,"[-78.506969, 38.014676]",4,F2324TK7500,100,ENCL,LTBL,10,MV,STL,0,,,,,14165836,YES,NO,W,STD,,0,3300,374030,0,298.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.506969,38.014676,© Google,2012-07,w7l5KONfi7_8vn54jnks-w,OK,38.01467810000001,-78.50689770000002
Feature,Point,"[-78.4753, 38.021509]",4,G0025OA1300,175,ENCL,LTBL,17,MV,STL,0,,,,,14163941,YES,NO,W,STD,,0,7000,374030,0,74.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.4753,38.021509,© Google,2019-07,pkDsh5Mh1XBs4KDzeUfExw,OK,38.02152434213411,-78.47522087279464
Feature,Point,"[-78.473315, 38.022687]",4,G0025PB3200,175,ENCL,LTBL,17,MV,STL,0,,,,,567294,YES,NO,W,STD,,0,7000,374030,0,185.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.473315,38.022687,© Google,2019-07,2TRG1KBgfFuq_DAsJ9pD6g,OK,38.02264854281668,-78.47328243706515
Feature,Point,"[-78.482702, 38.012902]",4,G0024KJ8300,175,ENCL,LTBL,17,MV,STL,0,,,,,14166150,YES,NO,W,STD,,0,7000,374030,0,16.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.482702,38.012902,© Google,2012-07,CXdTlIMSAuBCdriCBJcrNw,OK,38.01294314623257,-78.48265012586579
Feature,Point,"[-78.497022, 38.019092]",1,G0024BN5700,150,COLN,YLO,15,HPS,STL,0,,,,,16116783,YES,NO,C,STD,,0,14000,374030,0,181.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.497022,38.019092,© Google,2012-08,C1j67TQAT_yNCSnmn6Xziw,OK,38.01915027298527,-78.49711867276291
Feature,Point,"[-78.464595, 38.021133]",4,G0025UA5200,100,OPEN,LTBL,10,MV,STL,0,,,,,880019,YES,NO,W,STD,,0,3300,374030,0,123.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46459499999997,38.021133,© Google,2019-07,Y_o8pWyAVqqC9MMdE0jOBA,OK,38.02117962909865,-78.46468033165098
Feature,Point,"[-78.473128, 38.014963]",4,G0024PK3800,100,ENCL,LTBL,10,MV,STL,0,,,,,503781,YES,NO,W,STD,,0,3300,374030,0,175.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.473128,38.014963,© Google,2019-07,TN5ZCFcrDw-zfD_77efxOA,OK,38.0150028612659,-78.47320181713414
Feature,Point,"[-78.48109, 38.021588]",4,G0025KA7300,250,ENCL,LTBL,25,MV,STL,0,,,,,14164661,YES,NO,W,STD,,0,11000,374030,0,146.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48109000000002,38.021588,© Google,2018-06,dMEBNyIIYRDF--QbaYE9Tw,OK,38.02163627926142,-78.48112519135712
Feature,Point,"[-78.484115, 38.017438]",1,G0024IM9600,100,ENCL,YLO,10,HPS,STL,0,,,,,14166154,YES,NO,W,STD,,0,8000,374030,0,165.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.484115,38.017438,© Google,2012-10,5fWYIs-Bvc_xsGsLYmoFOQ,OK,38.01741694714696,-78.48415984997159
Feature,Point,"[-78.500767, 38.013969]",1,F2324XK3100,150,ENCL,YLO,15,HPS,STL,0,,,,,606175,YES,NO,W,STD,,0,14000,374030,0,294.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.50076700000002,38.013969,© Google,2019-07,TxU31koJDcE-q-xGoYwy_A,OK,38.01390925531905,-78.50074277953144
Feature,Point,"[-78.498668, 38.023357]",4,G0025AB6600,175,ENCL,LTBL,17,MV,STL,0,,,,,14163701,YES,NO,W,STD,,0,7000,374030,0,15.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49866800000002,38.023357,© Google,2019-07,ssuCqeqWGD7DvYtQr66hrA,OK,38.0233711,-78.4985938
Feature,Point,"[-78.497837, 38.021407]",1,G0025BA1300,150,COLN,YLO,15,HPS,STL,0,,,,,16116796,YES,NO,C,STD,,0,14000,374030,0,214.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.497837,38.021407,© Google,2019-07,xLZ6qELMhT38MqUKPFicQw,OK,38.0214097,-78.497914
Feature,Point,"[-78.478674, 38.019072]",4,G0024MN1700,175,ENCL,LTBL,17,MV,STL,0,,,,,16116386,YES,NO,W,STD,,0,7000,374030,0,238.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.478674,38.019072,© Google,2019-07,77ycpLVKSEehs-XyB6MfXA,OK,38.019038,-78.47874959999999
Feature,Point,"[-78.475469, 38.019507]",4,G0024NO9100,175,ENCL,LTBL,17,MV,STL,0,,,,,16116464,YES,NO,W,STD,,0,7000,374030,0,65.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47546899999998,38.019507,© Google,2012-07,UCbURiaeGWJu0vUBCjIG-g,OK,38.0195391133544,-78.4753834022913
Feature,Point,"[-78.479025, 38.023193]",1,G0025MB0500,100,ENCL,YLO,10,HPS,STL,0,,,,,14163498,YES,NO,W,STD,,0,8000,374030,0,61.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.479025,38.023193,© Google,2012-07,piPogZvSAyo14aIScL4jSw,OK,38.023237783855905,-78.47896610710531
Feature,Point,"[-78.510978, 38.042131]",4,F2326RA5100,175,ENCL,LTBL,17,MV,STL,0,,,,,880852,YES,NO,W,STD,,0,7000,374030,0,33.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.51097800000002,38.042131,© Google,2019-07,wgIQhvWj0qoXD4HfeQTSAQ,OK,38.04221855436153,-78.51089576056755
Feature,Point,"[-78.47088, 38.065823]",1,G0027QC6300,100,ENCL,YLO,10,HPS,STL,0,,,,,878759,YES,NO,W,STD,,0,8000,374030,0,29.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47088000000002,38.065823,© Google,2014-10,gg73VIugckd9as9XUnnqwg,OK,38.0658223,-78.47081170000001
Feature,Point,"[-78.50781, 38.014203]",1,F2324TK1100,100,ENCL,YLO,10,HPS,STL,0,,,,,14165833,YES,NO,W,STD,,0,8000,374030,0,286.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.50780999999998,38.014203,© Google,2012-07,E0UxsLb2TC48vJm7KyMIkQ,OK,38.01416920000001,-78.50779440000002
Feature,Point,"[-78.475212, 38.024499]",1,G0025OC1500,150,ENCL,YLO,15,HPS,STL,0,,,,,879367,YES,NO,W,STD,,0,14000,374030,0,57.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.475212,38.024499,© Google,2019-07,VhD7BROWZsVMsuanYmUQJw,OK,38.02452941530369,-78.47517429790348
Feature,Point,"[-78.490926, 38.033659]",1,G0025FJ1200,250,ENCL,YLO,25,HPS,STL,0,,,,,880498,YES,NO,W,STD,,0,23000,374030,0,240.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.490926,38.033659,© Google,2019-07,7xuGyJgXfIX_Xh2CdR49-A,OK,38.0333819,-78.491015
Feature,Point,"[-78.470573, 38.061122]",4,G0026QO7000,175,ENCL,LTBL,17,MV,STL,0,,,,,14147478,YES,NO,W,STD,,0,7000,374030,0,47.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.470573,38.061122,© Google,2019-07,MAXL9APk68T-N2vOyaV8hQ,OK,38.06115958129326,-78.47050192717911
Feature,Point,"[-78.476036, 38.024896]",1,G0025NC7800,150,ENCL,YLO,15,HPS,STL,0,,,,,14163646,YES,NO,W,STD,,0,14000,374030,0,58.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.476036,38.02489600000001,© Google,2019-07,Us3-d16tFISUMCHELxzOEA,OK,38.02499538824705,-78.47601000045569
Feature,Point,"[-78.467582, 38.044333]",1,G0026SB4900,100,COLN,YLO,10,HPS,STL,0,,,,,16116676,YES,NO,F,STD,,0,8000,374030,0,64.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.467582,38.044333,© Google,2014-10,QRMtRkhYjGIqiXqXqYZnGw,OK,38.04427693651749,-78.4675815568412
Feature,Point,"[-78.493445, 38.037267]",4,G0025DL6900,100,ENCL,LTBL,10,MV,STL,0,,,,,14164497,YES,NO,W,STD,,0,3300,374030,0,331.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.493445,38.037267,© Google,2017-06,3kpP-OxgQ4keGnEnye_shQ,OK,38.03726328509789,-78.49343830343683
Feature,Point,"[-78.463096, 38.031034]",1,G0025VH0300,100,ENCL,YLO,10,HPS,STL,0,,,,,14164177,YES,NO,W,STD,,0,8000,374030,0,322.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.463096,38.03103400000001,© Google,2019-07,Fwo9VIkQ-wXN8xmipz1cHQ,OK,38.03104886948378,-78.46305877748425
Feature,Point,"[-78.509148, 38.021861]",4,F2325SA5600,100,ENCL,LTBL,10,MV,STL,0,,,,,14164972,YES,NO,W,STD,,0,3300,374030,0,135.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.509148,38.021861,© Google,2019-07,W6VG0U6AvT6ok9N1Uo2obw,OK,38.0218758,-78.5091859
Feature,Point,"[-78.474471, 38.058295]",4,G0026OM6100,175,ENCL,LTBL,17,MV,STL,0,,,,,14115871,YES,NO,W,STD,,0,7000,374030,0,325.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.474471,38.058295,© Google,2014-10,YxwBxdtKAzBDiQJ0HezSxA,OK,38.05827,-78.4744426
Feature,Point,"[-78.50459, 38.045541]",4,F2326VC2800,400,ENCL,LTBL,40,MV,STL,0,,,,,14199664,YES,NO,W,STD,,0,20000,374030,0,160.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.50459000000002,38.045541,© Google,2019-07,-a1yVDmVWeLnLrP4PEhplw,OK,38.04552018146745,-78.50465021852864
Feature,Point,"[-78.468869, 38.066023]",4,G0027RC7400,175,ENCL,LTBL,17,MV,STL,0,,,,,878748,YES,NO,W,STD,,0,7000,374030,0,316.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.468869,38.066023,© Google,2019-07,DqfjdlIbW2xGKf2Mjaaydw,OK,38.06599702465515,-78.46877391698698
Feature,Point,"[-78.484423, 38.027605]",1,G0025IE7800,150,COLN,YLO,15,HPS,STL,0,,,,,16116767,YES,NO,C,STD,,0,14000,374030,0,166.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48442299999998,38.027605,© Google,2012-08,oLMCfbH6PNEEFuICPlDzyg,OK,38.02752399756528,-78.48450024552318
Feature,Point,"[-78.472354, 38.030346]",4,G0025PG7700,100,ENCL,LTBL,10,MV,STL,0,,,,,880221,YES,NO,W,STD,,0,3300,374030,0,156.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47235400000002,38.030346,© Google,2019-07,8C_1yUE4hJqB_hC9_UniUg,OK,38.03039399589829,-78.47240239982311
Feature,Point,"[-78.494941, 38.063932]",4,G0027CA7900,175,ENCL,LTBL,17,MV,STL,0,,,,,16117153,YES,NO,W,STD,,0,7000,374030,0,136.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.494941,38.063932,© Google,2018-06,bVL7QcCTbj9qSAktBb_56g,OK,38.06399318408176,-78.4949932054533
Feature,Point,"[-78.498743, 38.024066]",4,G0025AC6200,175,ENCL,LTBL,17,MV,STL,0,,,,,14163702,YES,NO,W,STD,,0,7000,374030,0,7.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.498743,38.024066,© Google,2019-07,pquTVoSr98_aKobNvEdgPQ,OK,38.024087,-78.4986848
Feature,Point,"[-78.469433, 38.067451]",4,G0027RD4500,175,COLN,LTBL,17,MV,STL,0,,,,,16117111,YES,NO,C,STD,,0,7000,374030,0,168.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.469433,38.067451,© Google,2019-07,5Tf3UPSSFh4xwEfGF6YcGw,OK,38.0674879,-78.4692059
Feature,Point,"[-78.495272, 38.041295]",1,G0025CO6800,150,ENCL,YLO,15,HPS,STL,0,,,,,14163909,YES,NO,W,STD,,0,14000,374030,0,310.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.495272,38.041295,© Google,2019-07,xLgTcVZf-1wmVvsnehH7cA,OK,38.04126176844585,-78.4952149913632
Feature,Point,"[-78.471144, 38.033549]",1,G0025QJ6000,150,ENCL,YLO,15,HPS,STL,0,,,,,16116890,YES,NO,W,STD,,0,14000,374030,0,58.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.471144,38.033549,© Google,2018-06,di3StlZUELsvARdIwjp08w,OK,38.033594507177035,-78.47106048449696
Feature,Point,"[-78.507549, 38.050241]",1,F2326TG4100,250,ENCL,YLO,25,HPS,STL,0,,,,,880708,YES,NO,W,STD,,0,23000,374030,0,44.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.507549,38.050241,© Google,2019-07,es1CBoKR-dmxkQ9UkvqXmQ,OK,38.05031091799124,-78.50747868986859
Feature,Point,"[-78.494645, 38.02943]",1,G0025CG9100,100,ENCL,YLO,10,HPS,STL,0,,,,,14164909,YES,NO,W,STD,,0,8000,374030,0,246.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49464499999998,38.02943,© Google,2019-07,ZSIkr5ekHl-mMDjEmEzuoA,OK,38.02939067789936,-78.49461773526481
Feature,Point,"[-78.490457, 38.03155]",4,G0025FH3700,400,ENCL,LTBL,40,MV,STL,0,,,,,16115968,YES,NO,W,STD,,0,20000,374030,0,78.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49045699999998,38.03155,© Google,2019-07,Qm2kZdxc_5JzoxY9OBjbRQ,OK,38.03161550776464,-78.49044765245738
Feature,Point,"[-78.484774, 38.026567]",1,G0025IE5100,150,ENCL,YLO,15,HPS,STL,0,,,,,14165289,YES,NO,W,STD,,0,14000,374030,0,77.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.484774,38.026567,© Google,2019-07,sxyLXQl1s1CwoeK9E9xrjw,OK,38.02657236803522,-78.48476616836415
Feature,Point,"[-78.509664, 38.01541]",4,F2324SL1000,175,ENCL,LTBL,17,MV,STL,0,,,,,605303,YES,NO,W,STD,,0,7000,374030,0,125.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.509664,38.01541,© Google,2019-07,LQpVq0jPsiGpbzjYBhZRnA,OK,38.015474994973104,-78.50964533937344
Feature,Point,"[-78.467386, 38.028058]",1,G0025SF5100,100,ENCL,YLO,10,HPS,STL,0,,,,,14164232,YES,NO,W,STD,,0,8000,374030,0,224.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.467386,38.028058,© Google,2018-06,k83sg5Ezo-ia7duTHufn-Q,OK,38.028000259423116,-78.46743544355672
Feature,Point,"[-78.511155, 38.029147]",4,F2325RF3900,175,ENCL,LTBL,17,MV,STL,0,,,,,880765,YES,NO,W,STD,,0,7000,374030,0,169.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.511155,38.029147,© Google,2015-10,40M4QX0XLeyzrIVF3mTj_g,OK,38.02919588422397,-78.51134005362843
Feature,Point,"[-78.460338, 38.040567]",4,G0025WO6300,175,ENCL,LTBL,17,MV,STL,0,,,,,16116983,YES,NO,W,STD,,0,7000,374030,0,294.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46033800000002,38.040567,© Google,2019-07,licM0MAJz2OaFyAR5mjkTg,OK,38.04049725411599,-78.460327165906
Feature,Point,"[-78.488088, 38.030127]",1,G0025GG6700,150,ENCL,YLO,15,HPS,STL,0,,,,,16116257,YES,NO,W,STD,,0,14000,374030,0,148.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.488088,38.030127,© Google,2019-07,LQa7pdQoclnZeRnPPmZH7Q,OK,38.030158967412135,-78.48810952177982
Feature,Point,"[-78.479345, 38.032709]",4,G0025LI7500,100,ENCL,LTBL,10,MV,STL,0,,,,,16100410,YES,NO,W,STD,,0,3300,374030,0,247.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.479345,38.032709,© Google,2019-07,i9c5tnIuHa5tg_uuquN0nA,OK,38.03266696546537,-78.47931808570905
Feature,Point,"[-78.455306, 38.024814]",1,G0125BC4600,100,COLN,YLO,10,HPS,STL,0,,,,,16116031,YES,NO,C,STD,,0,8000,374030,0,181.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.45530600000002,38.024814,© Google,2019-07,NRqavxRFnBZ6oo2hhqzmEQ,OK,38.02467590648653,-78.45503723370314
Feature,Point,"[-78.46135, 38.025285]",4,G0025WD1100,175,ENCL,LTBL,17,MV,STL,0,,,,,14163984,YES,NO,W,STD,,0,7000,374030,0,237.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46135,38.025285,© Google,2019-07,zGYRdU1Q_bcEsBv7mLZ20Q,OK,38.025260492463616,-78.46138096014839
Feature,Point,"[-78.487628, 38.027532]",4,G0025HE1600,175,ENCL,LTBL,17,MV,STL,0,,,,,880440,YES,NO,W,STD,,0,7000,374030,0,70.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.487628,38.027532,© Google,2019-07,dOJUPIO53fAcYRyAsH6ojw,OK,38.0275356658278,-78.48756667149671
Feature,Point,"[-78.511559, 38.020004]",4,F2324RO0400,175,ENCL,LTBL,17,MV,STL,0,,,,,16116201,YES,NO,W,STD,,0,7000,374030,0,239.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.51155899999998,38.020004,© Google,2019-07,k0it8NWhREQ_O0I7vCv-ww,OK,38.019984824864935,-78.51161154133341
Feature,Point,"[-78.491157, 38.026701]",4,G0025EE6300,400,DIR,LTBL,40,MV,STL,0,,,,,16116321,NO,NO,C,STD,,0,20000,374030,0,261.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.491157,38.026701,,,,ZERO_RESULTS,,
Feature,Point,"[-78.476644, 38.031819]",4,G0025NH2800,250,ENCL,LTBL,25,MV,STL,0,,,,,14166009,YES,NO,W,STD,,0,11000,374030,0,79.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.476644,38.031819,© Google,2018-06,iPDXSC6gazGjYJBVb5whhg,OK,38.03185017574226,-78.47662157199227
Feature,Point,"[-78.49804, 38.036853]",4,G0025AL9600,250,ENCL,LTBL,25,MV,STL,0,,,,,16115890,YES,NO,W,STD,,0,11000,374030,0,173.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49804,38.036853,© Google,2019-07,aLkXDvKsU8namW9vUb_RcQ,OK,38.0368870009716,-78.49811140040954
Feature,Point,"[-78.467265, 38.034009]",4,G0025SJ6500,100,ENCL,LTBL,10,MV,STL,0,,,,,879863,YES,NO,W,STD,,0,3300,374030,0,159.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.467265,38.03400900000001,© Google,2019-07,ng9NSoZGWiUCyH3IGtQCog,OK,38.0340649773139,-78.46729702311893
Feature,Point,"[-78.49848, 38.04043]",1,G0025AO7100,150,ENCL,YLO,15,HPS,STL,0,,,,,880619,YES,NO,W,STD,,0,14000,374030,0,159.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49848,38.04043,© Google,2019-07,Q8wkG2erGqZQgwy0rcwEaA,OK,38.04041199964684,-78.49852023349408
Feature,Point,"[-78.466668, 38.043367]",4,G0026TB0100,175,ENCL,LTBL,17,MV,STL,0,,,,,14147700,YES,NO,W,STD,,0,7000,374030,0,156.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.466668,38.043367,© Google,2014-10,pBWxL34DTCaBpg550rANog,OK,38.04334531005692,-78.46671313308843
Feature,Point,"[-78.48488, 38.035657]",4,G0025IK5600,400,ENCL,LTBL,40,MV,STL,0,,,,,16100014,YES,NO,W,STD,,0,20000,374030,0,142.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48488,38.035657,© Google,2019-07,D7byZmR7y4kEdBdrovmh9Q,OK,38.03571250950528,-78.48491723997964
Feature,Point,"[-78.476528, 38.025131]",1,G0025ND3000,150,ENCL,YLO,15,HPS,STL,0,,,,,14163454,YES,NO,W,STD,,0,14000,374030,0,17.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.476528,38.025131,© Google,2018-06,m_UiZiXorGfozAcONuYfCQ,OK,38.02518592996402,-78.4764502075358
Feature,Point,"[-78.474005, 38.063536]",1,G0027OA7600,100,ENCL,YLO,10,HPS,STL,0,,,,,14166723,YES,NO,W,STD,,0,8000,374030,0,91.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.474005,38.063536,© Google,2019-07,M1GP_V4WT_RLHh0dD_-Bew,OK,38.06364575352556,-78.4739974194737
Feature,Point,"[-78.467318, 38.041551]",1,G0025SO8800,100,COLN,YLO,10,HPS,STL,0,,,,,16116957,YES,NO,C,STD,,0,8000,374030,0,195.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.467318,38.041551,© Google,2012-08,wp_o995g4344om7Mw2lvtA,OK,38.0415218,-78.4673667
Feature,Point,"[-78.467825, 38.043877]",4,G0026SB3600,100,OPEN,LTBL,10,MV,STL,0,,,,,879894,YES,NO,W,STD,,0,3300,374030,0,304.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.467825,38.043877,© Google,2014-10,2pR_gMF2rUCxsPqbpyYEXQ,OK,38.04382803502037,-78.46778104007328
Feature,Point,"[-78.470878, 38.032181]",1,G0025QI5300,150,ENCL,YLO,15,HPS,STL,0,,,,,16116895,YES,NO,W,STD,,0,14000,374030,0,159.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.470878,38.032181,© Google,2019-07,PjCeEjpwvGooouACWW-u9g,OK,38.032179992807905,-78.47102930043023
Feature,Point,"[-78.511843, 38.029413]",4,F2325QG9100,175,ENCL,LTBL,17,MV,STL,0,,,,,880960,YES,NO,W,STD,,0,7000,374030,0,133.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.511843,38.029413,© Google,2012-08,LeL9eueqtgUSRYBZTKto5w,OK,38.0294843,-78.5118934
Feature,Point,"[-78.471748, 38.058223]",4,G0026QL1900,175,ENCL,LTBL,17,MV,STL,0,,,,,879907,YES,NO,W,STD,,0,7000,374030,0,205.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.471748,38.058223,© Google,2014-10,-LhuYBQ73lQzr2vBr4cVvw,OK,38.05818253333261,-78.47184016008201
Feature,Point,"[-78.472162, 38.051256]",4,G0026PH8100,175,ENCL,LTBL,17,MV,STL,0,,,,,16116621,YES,NO,W,STD,,0,7000,374030,0,23.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.472162,38.051256,© Google,2019-07,gJSM7hkMYVOia7A-4iy5ew,OK,38.05124601629808,-78.47205899270628
Feature,Point,"[-78.462954, 38.04932]",4,G0026VF1400,175,ENCL,LTBL,17,MV,STL,0,,,,,14147390,YES,NO,W,STD,,0,7000,374030,0,8.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46295400000002,38.04932,© Google,2012-05,-Ishp6kQhDlJK9Go24Wnjg,OK,38.049339234552775,-78.46290173896804
Feature,Point,"[-78.500332, 38.050113]",4,F2326XG5100,100,ENCL,LTBL,10,MV,STL,0,,,,,16117040,YES,NO,W,STD,,0,3300,374030,0,249.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.500332,38.050113,© Google,2012-08,bTTE1ylPtcXXEy4iPDLNtw,OK,38.05002795465389,-78.50022865533658
Feature,Point,"[-78.48152, 38.033389]",4,G0025KJ5000,100,ENCL,LTBL,10,MV,STL,0,,,,,14163400,YES,NO,W,STD,,0,3300,374030,0,240.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48151999999997,38.033389,© Google,2019-07,QGH6y3xM384krlneBkmtRQ,OK,38.03334815109085,-78.48152783844981
Feature,Point,"[-78.480042, 38.036187]",4,G0025LL3000,250,ENCL,LTBL,25,MV,STL,0,,,,,14164103,YES,NO,W,STD,,0,11000,374030,0,147.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.480042,38.036187,© Google,2019-07,rHYCtkUxrkuOb7CWpnuPYw,OK,38.03624032842928,-78.48006587643331
Feature,Point,"[-78.495209, 38.028434]",4,G0025CF6500,175,ENCL,LTBL,17,MV,STL,0,,,,,16116354,YES,NO,W,STD,,0,7000,374030,0,173.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.495209,38.028434,© Google,2019-07,YnyU1EW-xWwH2eL2e1doYg,OK,38.02842981955969,-78.49527779958659
Feature,Point,"[-78.512389, 38.039837]",1,F2325QN6700,100,ENCL,YLO,10,HPS,STL,0,,,,,880353,YES,NO,W,STD,,0,8000,374030,0,170.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.512389,38.039837,© Google,2019-07,usuz9TFGDdNIpNfmwoPrwA,OK,38.03982252509184,-78.51243209672927
