geometry.coordinates,properties.GRID_ADDRE,properties.FIXTURE_ST,long,lat,copyright,date,pano_id,status,view_lat,view_long,streetview_dist,light_shown,pole_shown,able_zoom,pan_need,bearing_adj,remove
"[-78.474988, 38.055747]",G0026OK3200,OPEN,-78.474988,38.055747,© Google,2019-07,yPcLuOdQmoh_PIw_2LFg1A,OK,38.05576744,-78.47500046,2.518609467,,,,,,
"[-78.497349, 38.015657]",G0024BL3300,COLN,-78.497349,38.015657,© Google,2012-07,dtkz6TUoE2DDeo8L08rzug,OK,38.0156343,-78.497349,2.51962674,1,1,0,0,1,
"[-78.49281, 38.036315]",G0025EL0100,ENCL,-78.49281,38.036315,© Google,2012-10,a08ZnMeStD5LEIeUoSJmVg,OK,38.03632771,-78.49278618,2.522582694,1,1,1,0,0,
"[-78.480945, 38.04373]",G0026KB7400,COLN,-78.480945,38.04373,© Google,2012-08,8q6xlYHQpgEPcqAQgt2qUA,OK,38.04372428,-78.48091711,2.529515605,1,1,1,0,0,
"[-78.493246, 38.054686]",G0026DJ6500,ENCL,-78.493246,38.054686,© Google,2019-07,-tebmf6zweg1JynLuc0_AQ,OK,38.0547087,-78.49324339,2.529634364,,,,,,
"[-78.489701, 38.050675]",G0026FG8500,ENCL,-78.489701,38.050675,© Google,2019-07,i1n3FzoXlvVTsLiMX_Ee0g,OK,38.05066237,-78.48967701,2.530057273,,,,,,
"[-78.47908, 38.032172]",G0025LI3300,ENCL,-78.47908,38.032172,© Google,2019-07,syD-hOZ5r0Hev58IrTQmUg,OK,38.03217615,-78.47910841,2.536651044,,,,,,
"[-78.492823, 38.02888]",G0025DF9700,ENCL,-78.492823,38.02888,© Google,2019-07,Dv63jha8XwlbdK-21WJF2A,OK,38.0288753,-78.4928513,2.538859777,,,,,,
"[-78.478098, 38.031426]",G0025MH4600,ENCL,-78.478098,38.031426,© Google,2019-07,9Jg1-JVlrREV2qu_bB568w,OK,38.03144405,-78.47807985,2.559636286,1,1,1,low,0,
"[-78.494981, 38.035819]",G0025CK6800,ENCL,-78.494981,38.035819,© Google,2012-10,baXctZz3iUfSQy5su_6cSg,OK,38.03583472,-78.49495962,2.562324983,,,,,,
"[-78.47903, 38.034292]",G0025LJ9700,ENCL,-78.47903,38.034292,© Google,2012-10,i21BVf6rXCoP6Nigp4Dowg,OK,38.03430011,-78.47900253,2.574288536,,,,,,
"[-78.51987, 38.018438]",F2324MN3400,ENCL,-78.51987,38.018438,© Google,2012-08,jt6NqOtXUd7mSBpFVKn7JA,OK,38.01841955,-78.51985213,2.580192321,,,,,,
"[-78.493821, 38.036571]",G0025DL4300,ENFL,-78.493821,38.036571,© Google,2017-06,4I-wtmutAHnVhRU58dbrwA,OK,38.0365493,-78.49381015,2.590136675,1,1,0,low,0,
"[-78.500223, 38.039844]",F2325XN5500,COXX,-78.500223,38.039844,© Google,2015-10,Wm3qTsZ9V1x5TUhMQyOVdQ,OK,38.03982545,-78.50020505,2.593154619,,,,,,
"[-78.499334, 38.041616]",G0025AO2900,ENCL,-78.499334,38.041616,© Google,2019-07,yCytxEmZYqv_I5T_V509aw,OK,38.04162527,-78.49930684,2.596958257,,,,,,
"[-78.51548, 38.026601]",F2325OE8000,ENCL,-78.51548,38.026601,© Google,2008-08,qZfnrUyvIIzS6jWIeikIGw,OK,38.0265959,-78.5154511,2.599818991,,,,,,
"[-78.47721, 38.055155]",G0026MJ9700,OPEN,-78.47721,38.055155,© Google,2014-10,RIbQkgHQjcv0XMFG4blDog,OK,38.05513562,-78.47719334,2.601555805,,,,,,
"[-78.501041, 38.03689]",F2325XL2700,ENCL,-78.501041,38.03689,© Google,2019-07,3z9JrCTyG9qO7SL6W1mfsg,OK,38.03689805,-78.50101305,2.611200105,,,,,,
"[-78.479378, 38.030021]",G0025LG7600,ENCL,-78.479378,38.030021,© Threshold 360,2017-05,CAoSLEFGMVFpcFA5N0xHVjBkZGl1V24xaWxJZTg5RDZHem5KN3F6YVB2TzBpVUtj,OK,38.03004432,-78.47938209,2.613427191,,,,,,
"[-78.472577, 38.038484]",G0025PM7900,ENCL,-78.472577,38.038484,© Google,2019-07,5TF28R_pW3vkHL0STQ0aDQ,OK,38.0384626,-78.4725645,2.616558495,1,1,0,low,0,
"[-78.457877, 38.045358]",G0126AC1800,COLN,-78.457877,38.045358,© Google,2014-10,T9s3YJutK8BX5ysJ5NQPnA,OK,38.04533599,-78.45788769,2.617612376,1,1,1,0,0,
"[-78.472917, 38.019758]",G0024PO4300,ENCL,-78.472917,38.019758,© Google,2019-07,s9_aGWmPuUMiX8Du8b3ojQ,OK,38.019748,-78.472944,2.617806974,1,1,1,low,0,
"[-78.464029, 38.024249]",G0025UC5400,ENCL,-78.464029,38.024249,© Google,2019-07,orke4E0ZAp5ewWeEHxVw_Q,OK,38.02425846,-78.46405635,2.620807747,,,,,,
"[-78.480001, 38.059191]",G0026LM3700,COXX,-78.480001,38.059191,© Google,2014-10,g8UBeQsDKoiyPRAcd4pB7w,OK,38.05921325,-78.48001114,2.625318607,,,,,,
"[-78.474542, 38.036488]",G0025OL4200,ENCL,-78.474542,38.036488,© Google,2012-08,rKQj6i67-Y3R1hhfJxR4ZQ,OK,38.03650995,-78.4745533,2.630909442,,,,,,
"[-78.466783, 38.032955]",G0025SI9700,ENCL,-78.466783,38.032955,© Google,2017-06,M7vZwE-5rJ8yTrUUJE2GaQ,OK,38.03293251,-78.46677261,2.657468415,,,,,,
"[-78.494992, 38.040167]",G0025CN7900,ENFL,-78.494992,38.040167,© Google,2008-08,GeOFLmhCy0GFkMROyj0aGw,OK,38.04018693,-78.49500878,2.658101753,,,,,,
"[-78.492264, 38.039533]",G0025EN3400,ENCL,-78.492264,38.039533,© Google,2012-08,xPvvDqLSHmbRki6Yg2BLOQ,OK,38.03953447,-78.49223375,2.660387483,1,1,1,low,0,
"[-78.471017, 38.035662]",G0025QK4600,ENCL,-78.471017,38.035662,© Google,2012-08,9I2WZW_KEOaFs5Q1gnesUw,OK,38.0356384,-78.4710117,2.660534451,1,1,1,low,0,
"[-78.480087, 38.015484]",G0024LL3100,ENCL,-78.480087,38.015484,© Google,2019-07,dIBWuAd-g-4TkiFMjZxC8w,OK,38.01546144,-78.48009727,2.661224853,,,,,,
"[-78.4763, 38.037473]",G0025PM7800,ENCL,-78.4763,38.037473,© Google,2012-08,n8-u0BmFS83J8WApjrd1EA,OK,38.0374497,-78.4763074,2.666575878,,,,,,
"[-78.470089, 38.043923]",G0026RB0400,ENCL,-78.470089,38.043923,© Google,2019-07,oR0tnIrXOEtSNOCrK8-Otg,OK,38.04393375,-78.47011626,2.67397385,,,,,,
"[-78.496904, 38.029824]",G0025BG7500,ENCL,-78.496904,38.029824,© Google,2012-08,r1rAsSucPKzid2o5xd8MnQ,OK,38.02984432,-78.49692038,2.675296613,,,,,,
"[-78.479465, 38.030978]",G0025LH7300,ENCL,-78.479465,38.030978,© Threshold 360,2017-08,CAoSLEFGMVFpcE5nemVuQTFZVU9IUW1namptVE5nVWZIaXpTZVdwSV9fZjZhNzVX,OK,38.03100215,-78.47946522,2.680443013,,,,,,
"[-78.511859, 38.025119]",F2325QC9900,ENCL,-78.511859,38.025119,© Google,2012-08,OZPljF2NyYu1SCgYTKxHHg,OK,38.02512337,-78.5118289,2.687403377,,,,,,
"[-78.473028, 38.020152]",G0024PO3600,ENCL,-78.473028,38.020152,© Google,2019-07,RCT0Kohfc_dD0HnnU96-JQ,OK,38.02013716,-78.47305247,2.707958146,1,1,1,low,0,
"[-78.464937, 38.037825]",G0025UM0300,ENCL,-78.464937,38.037825,© Google,2019-07,g1PiInQd_xSHysx_nAZ0CQ,OK,38.03782668,-78.4649679,2.718857969,,,,,,
"[-78.476621, 38.026361]",G0025NE2100,ENCL,-78.476621,38.026361,© Google,2018-06,tfeFMp6sUkr_jYD_W5XA6A,OK,38.02636889,-78.47659165,2.721521887,,,,,,
"[-78.462339, 38.026833]",G0025VE5300,ENCL,-78.462339,38.026833,© Google,2019-07,sSWZV8aTmwev9QQXQ6Of8w,OK,38.0268157,-78.46236107,2.728051624,,,,,,
"[-78.490023, 38.028638]",G0025FF6600,ENCL,-78.490023,38.028638,© Google,2019-07,0w9uhV4aA5qB0qjmfFRe9Q,OK,38.02864488,-78.49005295,2.738417333,,,,,,
"[-78.507069, 38.024896]",F2325TC6800,ENCL,-78.507069,38.024896,© Google,2012-08,yDLKea4ZxnwoTEZtouG98g,OK,38.0249138,-78.5070907,2.744779396,,,,,,
"[-78.488537, 38.035301]",G0025GK4400,ENCL,-78.488537,38.035301,© Google,2019-07,yKfv8lddWccJE7yqB9me6g,OK,38.03529395,-78.48856702,2.749529489,,,,,,
"[-78.514449, 38.027513]",F2325PE5700,ENCL,-78.514449,38.027513,© Google,2008-08,OYbXw3iH59Sz_VxJHswwYg,OK,38.02750396,-78.51447816,2.750069129,,,,,,
"[-78.498184, 38.057794]",G0026BL0700,ENFL,-78.498184,38.057794,© Google,2019-08,yn2bn8mcLj_ywHLijawXFg,OK,38.05776977,-78.4981774,2.750972176,,,,,,
"[-78.469391, 38.039982]",G0025RN3800,ENFL,-78.469391,38.039982,© Google,2019-07,s8_VXzGW0TuddgKxs8DD1g,OK,38.0399661,-78.46941511,2.755805482,,,,,,
"[-78.482364, 38.030864]",G0025JH9200,ENCL,-78.482364,38.030864,© Google,2019-07,kwo33DMlwJiNIixwnr826w,OK,38.03086024,-78.48233297,2.756207346,,,,,,
"[-78.4884, 38.029674]",G0025GG5300,ENCL,-78.4884,38.029674,© Google,2019-07,SX3eCSZCMsX_boz3mj5E6Q,OK,38.02967791,-78.48843113,2.767715083,,,,,,
"[-78.480133, 38.032022]",G0025LI2000,ENCL,-78.480133,38.032022,© Google,2019-07,g7TwQM5JbFDSKVWbmn_rzQ,OK,38.0320313,-78.4801037,2.77176522,,,,,,
"[-78.479634, 38.017809]",G0024LM6800,ENCL,-78.479634,38.017809,© Google,2012-10,S2qgTKfj2yN2lny7waLqJw,OK,38.0178333,-78.4796416,2.778558234,1,1,1,low,0,
"[-78.514564, 38.025996]",F2325PD3600,ENFL,-78.514564,38.025996,© Google,2017-06,sLUoKiV-W3MfuEWcDPTOKg,OK,38.02597196,-78.51455518,2.778898258,,,,,,
"[-78.514564, 38.025996]",F2325PD3600,ENCL,-78.514564,38.025996,© Google,2017-06,sLUoKiV-W3MfuEWcDPTOKg,OK,38.02597196,-78.51455518,2.778898258,,,,,,
"[-78.495386, 38.014907]",G0024CK4600,COLN,-78.495386,38.014907,© Google,2012-07,3MO4d0Ol_LPLaBv9vFto5w,OK,38.01493205,-78.49538724,2.782734579,1,1,1,0,0,
"[-78.51048, 38.040294]",F2325RO6100,ENCL,-78.51048,38.040294,© Google,2019-07,IoMJsE-SZRcY9JUKsgGUEg,OK,38.04026877,-78.51048147,2.803825252,1,1,1,low,0,
"[-78.474789, 38.032411]",G0025OI3300,ENCL,-78.474789,38.032411,© Google,2012-08,EM3F-fXF2dDYWn1vajwYvg,OK,38.0323902,-78.47477083,2.806623982,,,,,,
"[-78.483425, 38.040381]",G0025JO3000,ENCL,-78.483425,38.040381,© Google,2019-07,Z8yzGIEpFJeWIjjEmzApSg,OK,38.0403827,-78.4833931,2.80666868,,,,,,
"[-78.511382, 38.017376]",F2324RM2500,ENCL,-78.511382,38.017376,© Google,2012-07,Rjs3g6qYwAFnfeZ0FnEeZQ,OK,38.0173636,-78.51140997,2.815607589,,,,,,
"[-78.488846, 38.034479]",G0025GJ3800,ENCL,-78.488846,38.034479,© Google,2012-08,lmG_RZIhzcymSGSFTiLjEg,OK,38.03449799,-78.48882454,2.826637364,,,,,,
"[-78.479063, 38.030199]",G0025LG8700,ENCL,-78.479063,38.030199,© Peter Hedlund,2017-07,CAoSLEFGMVFpcE5USUM3aVRZTmFsbGJpR1AwQklnTHVkRzhBVWdNX1MwNGtIdS0x,OK,38.03018694,-78.47909143,2.832494714,,,,,,
"[-78.470162, 38.022833]",G0025RB-700,ENCL,-78.470162,38.022833,© Google,2019-07,woNW-ErxvuiSLwTCTzkehg,OK,38.02280905,-78.47017316,2.833491659,,,,,,
"[-78.490577, 38.027827]",G0025FF3000,ENCL,-78.490577,38.027827,© Google,2019-07,A8T9duGJI93ZGFlSYJeiaQ,OK,38.02782358,-78.49060905,2.839294497,,,,,,
"[-78.490688, 38.03201]",G0025FH2900,ENCL,-78.490688,38.03201,© Google,2019-07,H7CijRvV2qBKWmum9gGwyA,OK,38.03203381,-78.49069992,2.842649921,,,,,,
"[-78.480943, 38.034369]",G0025KJ8700,ENCL,-78.480943,38.034369,© Google,2012-08,CuMPx_A82Wsv0_La8B3Zyw,OK,38.03439387,-78.48095108,2.849784871,,,,,,
"[-78.470855, 38.034194]",G0025QJ5600,ENCL,-78.470855,38.034194,© Google,2012-08,n5IG3aw2sZmisVsslQs_Bg,OK,38.0341785,-78.470829,2.858348142,,,,,,
"[-78.481528, 38.017246]",G0024KM5400,ENFL,-78.481528,38.017246,© Google,2012-10,KMlQNjD0KKFW3IeHRcVSOA,OK,38.01722434,-78.48154585,2.870029212,,,,,,
"[-78.468021, 38.038432]",G0025SM1800,ENCL,-78.468021,38.038432,© Google,2019-07,SaGxzZcekfWlHrp8PlqFfw,OK,38.0384565,-78.46801053,2.87084761,,,,,,
"[-78.468033, 38.038844]",G0025SM1900,ENCL,-78.468033,38.038844,© Google,2017-07,LRUNTIVOPjUq5XyczGKrjA,OK,38.03886978,-78.46803008,2.873049991,,,,,,
"[-78.513354, 38.026416]",F2325QD1700,ENCL,-78.513354,38.026416,© Google,2017-06,ghqAzc-ta8RLl6CHF9-rrQ,OK,38.02640632,-78.51332361,2.87649653,1,1,1,low,1,
"[-78.513354, 38.026416]",F2325QD1700,ENCL,-78.513354,38.026416,© Google,2017-06,ghqAzc-ta8RLl6CHF9-rrQ,OK,38.02640632,-78.51332361,2.87649653,1,1,1,low,1,
"[-78.473911, 38.034298]",G0025OJ8600,ENCL,-78.473911,38.034298,© Google,2017-07,wrIVAA3C6ht-7WViLItI4A,OK,38.03432273,-78.47392119,2.886644991,,,,,,
"[-78.472799, 38.034396]",G0025PJ5700,ENCL,-78.472799,38.034396,© Google,2017-06,KYrotyx17e9RRR0ApdG3jA,OK,38.03439558,-78.47276607,2.891353336,1,1,1,low,0,
"[-78.518759, 38.025454]",F2325MD9200,ENCL,-78.518759,38.025454,© Google,2015-10,Zwe-ukg0gsolJ_RmAljitw,OK,38.02545386,-78.51872602,2.895708,,,,,,
"[-78.508023, 38.016364]",F2324TL1800,ENCL,-78.508023,38.016364,© Google,2019-07,yF1ZqChvrfUPyoei3ClAsA,OK,38.01635165,-78.50805214,2.902946155,1,1,1,low,0,
"[-78.479689, 38.036367]",G0025LL4200,ENCL,-78.479689,38.036367,© Google,2012-08,Iap8ARmLasnwnDNAARcUOw,OK,38.0363413,-78.4796826,2.907431364,1,1,1,0,0,
"[-78.480346, 38.021791]",G0025LA1500,ENCL,-78.480346,38.021791,© Google,2012-07,Q7UxG27DBdDtGL8b1iYtcg,OK,38.02181605,-78.48033607,2.914109058,,,,,,
"[-78.491506, 38.036253]",G0025EL8100,ENCL,-78.491506,38.036253,© Google,2019-07,tvaf35Q0pxuFX7kK-oehFw,OK,38.0362353,-78.49148148,2.914415742,,,,,,
"[-78.497124, 38.034596]",G0025BJ5800,ENCL,-78.497124,38.034596,© Google,2015-10,JwqzvVtIHRZ8G154r9WhZQ,OK,38.03461356,-78.49714869,2.915169865,1,1,1,low,0,
"[-78.49028, 38.026448]",G0025FD4800,RECT,-78.49028,38.026448,© Google,2017-07,Puc61QrygJPIjVbjZuqgrw,OK,38.02643399,-78.49025185,2.920050759,,,,,,
"[-78.504589, 38.048236]",F2326VE1600,ENCL,-78.504589,38.048236,© Google,2017-07,AHLG9Eau1JXMLM-9LTYa3g,OK,38.0482225,-78.50456036,2.926050122,1,1,1,low,0,
"[-78.501713, 38.042871]",F2326WA8700,ENCL,-78.501713,38.042871,© Google,2019-07,sB1VFw-RRqUJokx0k5x5cw,OK,38.0428454,-78.5017211,2.929139425,1,1,1,low,0,
"[-78.490471, 38.029582]",G0025FG3300,ENCL,-78.490471,38.029582,© Google,2019-07,7a8ONQxuz35MU20Y7X2j6w,OK,38.02957848,-78.49043778,2.942526443,,,,,,
"[-78.47529, 38.031387]",G0025OH2600,ENCL,-78.47529,38.031387,© Google,2019-07,DCgnpSRR-B-zPTdNbm1C-g,OK,38.03138815,-78.47532352,2.945713342,1,1,1,low,1,
"[-78.490554, 38.026382]",G0025FD2700,COLN,-78.490554,38.026382,© Google,2017-07,yh8giNNL4nYloWjCJ_9RjQ,OK,38.0263615,-78.4905324,2.962150617,1,1,1,0,0,
"[-78.488375, 38.031155]",G0025GH4400,ENCL,-78.488375,38.031155,© Google,2019-07,xOZKQYKO4dEcP1LhMyvrMA,OK,38.03114278,-78.48834486,2.973320308,,,,,,
"[-78.470364, 38.036925]",G0025QL8600,ENCL,-78.470364,38.036925,© Google,2012-08,tIjxwgLipkYSb1eN4KISMQ,OK,38.03690769,-78.47033811,2.976237684,,,,,,
"[-78.49474, 38.025637]",G0025CD9300,ENCL,-78.49474,38.025637,© Google,2012-08,WOyak3ddoJuu4suNNw1nJg,OK,38.02563559,-78.49470611,2.979496846,,,,,,
"[-78.479478, 38.031452]",G0025LH6600,ENCL,-78.479478,38.031452,© Google,2019-07,bVy9Pm81rL3HzwJ7BmEuJw,OK,38.03144117,-78.47944688,2.984922937,,,,,,
"[-78.501895, 38.040902]",F2325WO6600,ENCL,-78.501895,38.040902,© Google,2019-07,OUHZ5I5jnZh8EM-xqTdgaQ,OK,38.04091876,-78.50186841,2.985194065,,,,,,
"[-78.505335, 38.044098]",F2326UB7800,ENFL,-78.505335,38.044098,© Google,2019-07,_4-PLfmq1fUZmgJYSbDE6g,OK,38.0441054,-78.5053023,2.985609643,1,1,1,0,0,
"[-78.507272, 38.025179]",F2325TD5900,ENCL,-78.507272,38.025179,© Google,2012-08,UezpXxDU5GicoYlODaK9rg,OK,38.0251538,-78.5072601,2.98590149,1,1,1,low,0,
"[-78.466061, 38.02587]",G0025TD4600,ENCL,-78.466061,38.02587,© Google,2019-07,9rfiZMRrYIAGQnUPI7B65A,OK,38.02585198,-78.46608634,2.991773661,1,1,1,low,0,
"[-78.484713, 38.025036]",G0025IC6900,ENCL,-78.484713,38.025036,© Google,2019-07,5gRBvF9XxvrtI_6QUkIOYw,OK,38.02504407,-78.48474561,3.000503747,,,,,,
"[-78.503208, 38.042882]",F2326VA8800,ENFL,-78.503208,38.042882,© Google,2019-07,g72UAt-yzZeHWJIUQWTEnw,OK,38.04285773,-78.50322312,3.00254017,,,,,,
"[-78.516099, 38.039689]",F2325ON5600,OPEN,-78.516099,38.039689,© Google,2016-09,O8oQLZ8kgELjM3br95rTfw,OK,38.03970264,-78.51606923,3.020042255,,,,,,
"[-78.474602, 38.024338]",G0025OC5500,OPEN,-78.474602,38.024338,© Google,2019-07,dtAEX0FbFDTkVHjryKOB5Q,OK,38.02431316,-78.4745879,3.02219298,,,,,,
"[-78.467225, 38.026335]",G0025SD6900,COXX,-78.467225,38.026335,© Google,2019-07,Acy7tSJxKMAmdUEFWicCug,OK,38.02632526,-78.46725719,3.025843428,1,1,1,low,1,
"[-78.478183, 38.038303]",G0025MM3700,ENCL,-78.478183,38.038303,© Google,2012-08,JDT2RR4vG16U5J5Q4ve-XA,OK,38.03829334,-78.47815076,3.026403926,1,1,1,0,0,
"[-78.49645, 38.033769]",G0025BJ9200,ENCL,-78.49645,38.033769,© Google,2019-07,oTWeWSIIRWRRNIydtVY0dg,OK,38.03377,-78.49648446,3.027178381,,,,,,
"[-78.502335, 38.027602]",F2325WF4700,ENCL,-78.502335,38.027602,© Google,2012-08,IDIWTemncX_bcORhgae8_w,OK,38.02759025,-78.50230377,3.036102174,,,,,,
"[-78.493896, 38.040415]",G0025DO3100,ENCL,-78.493896,38.040415,© Google,2012-08,L5H-n-0DH3VLF0evNqFzUQ,OK,38.0403937,-78.4939178,3.041688913,,,,,,
"[-78.478382, 38.037118]",G0025ML2600,ENCL,-78.478382,38.037118,© Google,2012-08,l-7mbdcwm7Edz1p_qyfYJg,OK,38.03709369,-78.47839801,3.042167476,,,,,,
"[-78.489154, 38.020686]",G0024GO1900,ENCL,-78.489154,38.020686,© Google,2019-07,yg8wCoeR5cpZYYhRMywXsA,OK,38.02065859,-78.48915066,3.056254927,,,,,,
"[-78.489057, 38.037986]",G0025GM1300,ENCL,-78.489057,38.037986,© Google,2012-08,U7Ymgute0juGvfWI2yu-og,OK,38.03796001,-78.48906861,3.05960056,,,,,,
"[-78.4888, 38.020398]",G0024GO3600,ENCL,-78.4888,38.020398,© Google,2019-07,3tuJYUCMEYexXjRe3cbuLg,OK,38.02037072,-78.48879476,3.063022031,,,,,,
"[-78.512866, 38.027877]",F2325QE3900,ENCL,-78.512866,38.027877,© Google,2019-07,eW8T2ITYJmjEEnCkKzjFpA,OK,38.02788152,-78.51283154,3.066839607,1,1,1,low,0,
"[-78.490004, 38.032191]",G0025FI6100,ENCL,-78.490004,38.032191,© Google,2019-07,onXsiOPpZ9lOXdEUJdI0Og,OK,38.03218468,-78.49003816,3.080042706,1,1,1,low,1,
"[-78.4897, 38.031504]",G0025FM7700,ENFL,-78.4897,38.031504,© Google,2019-07,8oHThvPRxWcj9rE9HT1hYw,OK,38.03148162,-78.48972078,3.082027162,1,1,1,0,1,
"[-78.503457, 38.043087]",F2326VA7900,ENFL,-78.503457,38.043087,© Google,2019-07,U-LlkFe0ztaPDp8xcOdGSw,OK,38.04305965,-78.50345033,3.091958903,,,,,,
"[-78.489677, 38.034847]",G0025FK8000,ENCL,-78.489677,38.034847,© Google,2019-07,8sZYShoyn49QeqJJm-z-MA,OK,38.0348746,-78.4896819,3.093221008,,,,,,
"[-78.497666, 38.029128]",G0025BF2800,ENCL,-78.497666,38.029128,© Google,2019-07,aduryVtwYLyNZZs99qqOXQ,OK,38.029147,-78.4976401,3.101376885,,,,,,
"[-78.486203, 38.047382]",G0026HE7100,ENCL,-78.486203,38.047382,© Google,2019-07,XlxoHrL4yrAXw8i3Zv4cQQ,OK,38.04738325,-78.48623833,3.103821452,1,1,1,low,0,
"[-78.507409, 38.037542]",F2325TM5000,ENCL,-78.507409,38.037542,© Google,2019-07,aaTTvfk1r6PirSwdzfBqfA,OK,38.03756094,-78.50743503,3.10546915,1,1,1,0,0,
"[-78.492932, 38.038289]",G0025DM9500,OPEN,-78.492932,38.038289,© Google,2017-06,bk1_r10_NIaHAy7HJDkaRg,OK,38.03826882,-78.49290749,3.105995175,,,,,,
"[-78.513743, 38.017656]",F2324PM7600,ENCL,-78.513743,38.017656,© Google,2019-07,5RkjPiXTa9u_ePgi2E4Olw,OK,38.01768259,-78.51373186,3.10882812,,,,,,
"[-78.488798, 38.047169]",G0026GE3000,ENCL,-78.488798,38.047169,© Google,2012-07,rpI63-KSUeW5SGaCA1QjuA,OK,38.04714298,-78.48881123,3.112790054,,,,,,
"[-78.466541, 38.026057]",G0025TD1600,ENCL,-78.466541,38.026057,© Google,2019-07,MaraLtnHgvJ9QCYtKxak_A,OK,38.02604515,-78.46657317,3.1155753,,,,,,
"[-78.500766, 38.038934]",F2325XM5900,ENCL,-78.500766,38.038934,© Google,2019-07,WccZ4-0j4rVM_YomatNtgw,OK,38.03892891,-78.50073093,3.130153759,1,1,1,low,0,
"[-78.500766, 38.038934]",F2325XM5900,DIR,-78.500766,38.038934,© Google,2019-07,WccZ4-0j4rVM_YomatNtgw,OK,38.03892891,-78.50073093,3.130153759,1,1,1,low,0,
"[-78.500536, 38.038193]",F2325XM3100,ENCL,-78.500536,38.038193,© Google,2019-07,JIHCNW0a3Fp8XRiCdyoAiQ,OK,38.0382037,-78.500569,3.130970878,,,,,,
"[-78.510539, 38.023887]",F2325RC0700,ENCL,-78.510539,38.023887,© Google,2012-08,qFKAGRcpCLNL1p7tmfdMQQ,OK,38.0238924,-78.510504,3.131044777,,,,,,
"[-78.501294, 38.044819]",F2326XC1100,OPEN,-78.501294,38.044819,© Google,2019-07,PEScuLDLbbkJZIcPYhs8Zg,OK,38.044824,-78.5013292,3.139267027,,,,,,
"[-78.488075, 38.031785]",G0025GH7800,ENCL,-78.488075,38.031785,© Google,2019-07,i5BGhaw-UbueZf0ydAj0Ag,OK,38.03179414,-78.48810898,3.150907184,,,,,,
"[-78.490241, 38.030145]",G0025FG4600,ENCL,-78.490241,38.030145,© Google,2019-07,RmweC-ln4BlwbpnhT9iuFg,OK,38.03014104,-78.49020546,3.150969526,,,,,,
"[-78.492557, 38.028228]",G0025EF1200,ENCL,-78.492557,38.028228,© Google,2019-07,POvDY0OEx0YILVZiI-h2YA,OK,38.02822922,-78.49252093,3.169816498,,,,,,
"[-78.498526, 38.038053]",G0025AM7300,ENCL,-78.498526,38.038053,© Google,2019-07,bwazbszQcYUWqv_iyW6pZQ,OK,38.03803864,-78.49855725,3.172370331,1,1,1,low,0,
"[-78.51024, 38.039742]",F2325RN9600,ENCL,-78.51024,38.039742,© Google,2019-07,Xj5s2JgV4GUDBwM1alXb_Q,OK,38.0397546,-78.5102075,3.177368507,,,,,,
"[-78.505469, 38.020019]",F2324UO6400,ENCL,-78.505469,38.020019,© Google,2019-07,XZyjQgK2GZMruN5Syp7fxQ,OK,38.01999566,-78.50544786,3.187375388,,,,,,
"[-78.495979, 38.04259]",G0026CA2600,ENCL,-78.495979,38.04259,© Google,2019-07,t4nGRQb5yQ5DKiPOzOLK_g,OK,38.0425634,-78.49596505,3.195845726,,,,,,
"[-78.501936, 38.016997]",F2324WM6200,OPEN,-78.501936,38.016997,© Google,2019-07,4yrOmO0h45tLM65_GLNxwg,OK,38.0170206,-78.5019151,3.198459058,,,,,,
"[-78.479889, 38.026114]",G0025LD4700,ENCL,-78.479889,38.026114,© Google,2017-07,NT5m9rN2VXtruTGRmVNuVQ,OK,38.0261293,-78.4799199,3.20074373,,,,,,
"[-78.461545, 38.024952]",G0025VC9900,COXX,-78.461545,38.024952,© Google,2019-07,dNvv9zzWo0_O_VmdQ4loTA,OK,38.02497279,-78.46151956,3.21161911,,,,,,
"[-78.483564, 38.038684]",G0025JM2800,ENCL,-78.483564,38.038684,© Google,2019-07,4Mjp_CRl8k2hHnMduPbGaA,OK,38.0386843,-78.4835274,3.213151227,,,,,,
"[-78.493368, 38.040021]",G0025DN6800,ENCL,-78.493368,38.040021,© Google,2012-08,OqJwoG4rl9hZACghs8scDQ,OK,38.03999765,-78.49334635,3.213630963,,,,,,
"[-78.488561, 38.029423]",G0025GG4100,ENCL,-78.488561,38.029423,© Google,2019-07,M9eHrcFSR0Son7Ft4gkw8w,OK,38.02943114,-78.48859613,3.214253274,,,,,,
"[-78.494111, 38.026368]",G0025DD2900,ENCL,-78.494111,38.026368,© Google,2012-08,_BjAfMTzyePXrHNKVJKg7A,OK,38.02636536,-78.49407449,3.219107176,,,,,,
"[-78.515776, 38.016689]",F2324OL6900,ENCL,-78.515776,38.016689,© Google,2012-07,IzFKKRxSA2hbdsD6r4_2Og,OK,38.0166754,-78.5158084,3.220793051,1,1,1,low,0,
"[-78.463409, 38.030559]",G0025UG7800,ENCL,-78.463409,38.030559,© Google,2019-07,fAfVZ2w5xHBdqcQrwryczQ,OK,38.03054975,-78.46337417,3.225691034,,,,,,
"[-78.496632, 38.057721]",G0026BL8600,ENFL,-78.496632,38.057721,© Google,2019-08,vhO7q66k82IMDAmueuk4Aw,OK,38.05770956,-78.49659819,3.22764978,1,1,1,0,1,
"[-78.487182, 38.032286]",G0025HI2300,ENCL,-78.487182,38.032286,© Google,2012-08,fi8eJHikjwdIHZ-o_zBstw,OK,38.03228899,-78.48721863,3.232614149,1,1,1,low,0,
